 IPER  ISTEP           TLEN           ILYR    IROW   ICOL            XCORD               YCORD                HEAD
 1          1          1.00000000       4          1          50         4950.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          51         5050.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          52         5150.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          53         5250.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          54         5350.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          55         5450.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          56         5550.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          57         5650.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          58         5750.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          59         5850.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          60         5950.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          61         6050.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          62         6150.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          63         6250.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          64         6350.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          65         6450.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          66         6550.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          67         6650.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          68         6750.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          69         6850.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          70         6950.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          71         7050.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          72         7150.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          73         7250.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          74         7350.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          75         7450.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          76         7550.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          77         7650.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          78         7750.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          79         7850.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          80         7950.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          81         8050.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          82         8150.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          83         8250.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          84         8350.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          85         8450.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          86         8550.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          87         8650.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          88         8750.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          89         8850.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          90         8950.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          91         9050.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          92         9150.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          93         9250.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          94         9350.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          95         9450.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          96         9550.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          97         9650.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          98         9750.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          99         9850.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       4          1          100        9950.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          1          50.00000000      -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          2          150.00000000     -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          3          250.00000000     -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          4          350.00000000     -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          5          450.00000000     -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          6          550.00000000     -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          7          650.00000000     -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          8          750.00000000     -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          9          850.00000000     -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          10         950.00000000     -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          11         1050.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          12         1150.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          13         1250.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          14         1350.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          15         1450.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          16         1550.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          17         1650.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          18         1750.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          19         1850.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          20         1950.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          21         2050.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          22         2150.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          23         2250.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          24         2350.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          25         2450.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          26         2550.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          27         2650.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          28         2750.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          29         2850.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          30         2950.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          31         3050.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          32         3150.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          33         3250.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          34         3350.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          35         3450.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          36         3550.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          37         3650.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          38         3750.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          39         3850.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          40         3950.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          41         4050.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          42         4150.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          43         4250.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          44         4350.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          45         4450.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          46         4550.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          47         4650.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          48         4750.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          49         4850.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          50         4950.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          51         5050.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          52         5150.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          53         5250.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          54         5350.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          55         5450.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          56         5550.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          57         5650.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          58         5750.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          59         5850.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          60         5950.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          61         6050.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          62         6150.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          63         6250.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          64         6350.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          65         6450.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          66         6550.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          67         6650.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          68         6750.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          69         6850.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          70         6950.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          71         7050.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          72         7150.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          73         7250.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          74         7350.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          75         7450.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          76         7550.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          77         7650.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          78         7750.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          79         7850.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          80         7950.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          81         8050.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          82         8150.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          83         8250.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          84         8350.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          85         8450.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          86         8550.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          87         8650.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          88         8750.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          89         8850.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          90         8950.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          91         9050.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          92         9150.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          93         9250.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          94         9350.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          95         9450.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          96         9550.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          97         9650.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          98         9750.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          99         9850.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       5          1          100        9950.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          1          50.00000000      -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          2          150.00000000     -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          3          250.00000000     -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          4          350.00000000     -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          5          450.00000000     -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          6          550.00000000     -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          7          650.00000000     -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          8          750.00000000     -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          9          850.00000000     -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          10         950.00000000     -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          11         1050.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          12         1150.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          13         1250.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          14         1350.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          15         1450.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          16         1550.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          17         1650.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          18         1750.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          19         1850.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          20         1950.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          21         2050.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          22         2150.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          23         2250.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          24         2350.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          25         2450.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          26         2550.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          27         2650.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          28         2750.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          29         2850.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          30         2950.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          31         3050.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          32         3150.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          33         3250.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          34         3350.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          35         3450.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          36         3550.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          37         3650.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          38         3750.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          39         3850.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          40         3950.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          41         4050.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          42         4150.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          43         4250.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          44         4350.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          45         4450.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          46         4550.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          47         4650.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          48         4750.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          49         4850.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          50         4950.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          51         5050.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          52         5150.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          53         5250.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          54         5350.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          55         5450.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          56         5550.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          57         5650.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          58         5750.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          59         5850.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          60         5950.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          61         6050.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          62         6150.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          63         6250.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          64         6350.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          65         6450.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          66         6550.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          67         6650.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          68         6750.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          69         6850.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          70         6950.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          71         7050.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          72         7150.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          73         7250.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          74         7350.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          75         7450.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          76         7550.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          77         7650.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          78         7750.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          79         7850.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          80         7950.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          81         8050.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          82         8150.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          83         8250.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          84         8350.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          85         8450.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          86         8550.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          87         8650.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          88         8750.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          89         8850.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          90         8950.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          91         9050.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          92         9150.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          93         9250.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          94         9350.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          95         9450.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          96         9550.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          97         9650.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          98         9750.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          99         9850.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       6          1          100        9950.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          1          50.00000000      -50.00000000     800.00000000        
 1          1          1.00000000       7          1          2          150.00000000     -50.00000000     796.11430531        
 1          1          1.00000000       7          1          3          250.00000000     -50.00000000     792.17523660        
 1          1          1.00000000       7          1          4          350.00000000     -50.00000000     788.19487188        
 1          1          1.00000000       7          1          5          450.00000000     -50.00000000     784.18042538        
 1          1          1.00000000       7          1          6          550.00000000     -50.00000000     780.13627360        
 1          1          1.00000000       7          1          7          650.00000000     -50.00000000     776.06508445        
 1          1          1.00000000       7          1          8          750.00000000     -50.00000000     771.96846688        
 1          1          1.00000000       7          1          9          850.00000000     -50.00000000     767.84735638        
 1          1          1.00000000       7          1          10         950.00000000     -50.00000000     763.70225049        
 1          1          1.00000000       7          1          11         1050.00000000    -50.00000000     759.53335613        
 1          1          1.00000000       7          1          12         1150.00000000    -50.00000000     755.34068400        
 1          1          1.00000000       7          1          13         1250.00000000    -50.00000000     751.12410984        
 1          1          1.00000000       7          1          14         1350.00000000    -50.00000000     746.88341478        
 1          1          1.00000000       7          1          15         1450.00000000    -50.00000000     742.61831215        
 1          1          1.00000000       7          1          16         1550.00000000    -50.00000000     738.32846532        
 1          1          1.00000000       7          1          17         1650.00000000    -50.00000000     734.01349955        
 1          1          1.00000000       7          1          18         1750.00000000    -50.00000000     729.67300988        
 1          1          1.00000000       7          1          19         1850.00000000    -50.00000000     725.30656630        
 1          1          1.00000000       7          1          20         1950.00000000    -50.00000000     720.91371702        
 1          1          1.00000000       7          1          21         2050.00000000    -50.00000000     716.49399054        
 1          1          1.00000000       7          1          22         2150.00000000    -50.00000000     712.04689680        
 1          1          1.00000000       7          1          23         2250.00000000    -50.00000000     707.57192772        
 1          1          1.00000000       7          1          24         2350.00000000    -50.00000000     703.06855735        
 1          1          1.00000000       7          1          25         2450.00000000    -50.00000000     698.53624170        
 1          1          1.00000000       7          1          26         2550.00000000    -50.00000000     693.97441833        
 1          1          1.00000000       7          1          27         2650.00000000    -50.00000000     689.38250580        
 1          1          1.00000000       7          1          28         2750.00000000    -50.00000000     684.75990302        
 1          1          1.00000000       7          1          29         2850.00000000    -50.00000000     680.10598845        
 1          1          1.00000000       7          1          30         2950.00000000    -50.00000000     675.42011928        
 1          1          1.00000000       7          1          31         3050.00000000    -50.00000000     670.70163050        
 1          1          1.00000000       7          1          32         3150.00000000    -50.00000000     665.94983402        
 1          1          1.00000000       7          1          33         3250.00000000    -50.00000000     661.16401774        
 1          1          1.00000000       7          1          34         3350.00000000    -50.00000000     656.34344469        
 1          1          1.00000000       7          1          35         3450.00000000    -50.00000000     651.48735233        
 1          1          1.00000000       7          1          36         3550.00000000    -50.00000000     646.59495223        
 1          1          1.00000000       7          1          37         3650.00000000    -50.00000000     641.66543033        
 1          1          1.00000000       7          1          38         3750.00000000    -50.00000000     636.69794830        
 1          1          1.00000000       7          1          39         3850.00000000    -50.00000000     631.69164724        
 1          1          1.00000000       7          1          40         3950.00000000    -50.00000000     626.64565548        
 1          1          1.00000000       7          1          41         4050.00000000    -50.00000000     621.55910728        
 1          1          1.00000000       7          1          42         4150.00000000    -50.00000000     616.43121024        
 1          1          1.00000000       7          1          43         4250.00000000    -50.00000000     611.26182959        
 1          1          1.00000000       7          1          44         4350.00000000    -50.00000000     606.06428053        
 1          1          1.00000000       7          1          45         4450.00000000    -50.00000000     600.68402791        
 1          1          1.00000000       7          1          46         4550.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          47         4650.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          48         4750.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          49         4850.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          50         4950.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          51         5050.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          52         5150.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          53         5250.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          54         5350.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          55         5450.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          56         5550.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          57         5650.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          58         5750.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          59         5850.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          60         5950.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          61         6050.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          62         6150.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          63         6250.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          64         6350.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          65         6450.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          66         6550.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          67         6650.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          68         6750.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          69         6850.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          70         6950.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          71         7050.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          72         7150.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          73         7250.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          74         7350.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          75         7450.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          76         7550.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          77         7650.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          78         7750.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          79         7850.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          80         7950.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          81         8050.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          82         8150.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          83         8250.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          84         8350.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          85         8450.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          86         8550.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          87         8650.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          88         8750.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          89         8850.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          90         8950.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          91         9050.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          92         9150.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          93         9250.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          94         9350.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          95         9450.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          96         9550.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          97         9650.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          98         9750.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          99         9850.00000000    -50.00000000     -9999.00000000      
 1          1          1.00000000       7          1          100        9950.00000000    -50.00000000     -9999.00000000      
