 IPER  ISTEP           DLEN           ILYR    IROW   ICOL                     FBC                     RCH                     CNH                     ABER
 1          1          1.00000000       3          1          51         1.92377336e-05   0.00000000e+00   0.00000000e+00   1.92377336e-05  
 1          1          1.00000000       3          1          52         1.92256097e-05   0.00000000e+00   0.00000000e+00   1.92256097e-05  
 1          1          1.00000000       3          1          53         -5.69981918e-08  0.00000000e+00   0.00000000e+00   -5.69981918e-08 
 1          1          1.00000000       3          1          54         -5.24382122e-08  0.00000000e+00   0.00000000e+00   -5.24382122e-08 
 1          1          1.00000000       3          1          55         3.97295259e-06   0.00000000e+00   0.00000000e+00   3.97295259e-06  
 1          1          1.00000000       3          1          56         -3.77040447e-05  0.00000000e+00   0.00000000e+00   -3.77040447e-05 
 1          1          1.00000000       3          1          57         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       3          1          58         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       3          1          59         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       3          1          60         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       3          1          61         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       3          1          62         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       3          1          63         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       3          1          64         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       3          1          65         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       3          1          66         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       3          1          67         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       3          1          68         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       3          1          69         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       3          1          70         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       3          1          71         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       3          1          72         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       3          1          73         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       3          1          74         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       3          1          75         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       3          1          76         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       3          1          77         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       3          1          78         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       3          1          79         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       3          1          80         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       3          1          81         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       3          1          82         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       3          1          83         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       3          1          84         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       3          1          85         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       3          1          86         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       3          1          87         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       3          1          88         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       3          1          89         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       3          1          90         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       3          1          91         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       3          1          92         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       3          1          93         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       3          1          94         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       3          1          95         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       3          1          96         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       3          1          97         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       3          1          98         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       3          1          99         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       3          1          100        -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          1          -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          2          -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          3          -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          4          -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          5          -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          6          -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          7          -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          8          -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          9          -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          10         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          11         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          12         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          13         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          14         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          15         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          16         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          17         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          18         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          19         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          20         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          21         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          22         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          23         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          24         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          25         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          26         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          27         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          28         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          29         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          30         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          31         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          32         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          33         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          34         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          35         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          36         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          37         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          38         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          39         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          40         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          41         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          42         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          43         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          44         1.06321068e-05   0.00000000e+00   0.00000000e+00   1.06321068e-05  
 1          1          1.00000000       4          1          45         1.52088839e-08   0.00000000e+00   0.00000000e+00   1.52088839e-08  
 1          1          1.00000000       4          1          46         2.59372470e-08   0.00000000e+00   0.00000000e+00   2.59372470e-08  
 1          1          1.00000000       4          1          47         3.46970443e-08   0.00000000e+00   0.00000000e+00   3.46970443e-08  
 1          1          1.00000000       4          1          48         4.27300998e-08   0.00000000e+00   0.00000000e+00   4.27300998e-08  
 1          1          1.00000000       4          1          49         4.96595556e-08   0.00000000e+00   0.00000000e+00   4.96595556e-08  
 1          1          1.00000000       4          1          50         5.23646303e-08   0.00000000e+00   0.00000000e+00   5.23646303e-08  
 1          1          1.00000000       4          1          51         5.03826506e-08   0.00000000e+00   0.00000000e+00   5.03826506e-08  
 1          1          1.00000000       4          1          52         4.34542390e-08   0.00000000e+00   0.00000000e+00   4.34542390e-08  
 1          1          1.00000000       4          1          53         3.54721219e-08   0.00000000e+00   0.00000000e+00   3.54721219e-08  
 1          1          1.00000000       4          1          54         2.48291505e-08   0.00000000e+00   0.00000000e+00   2.48291505e-08  
 1          1          1.00000000       4          1          55         -8.29602673e-10  0.00000000e+00   0.00000000e+00   -8.29602673e-10 
 1          1          1.00000000       4          1          56         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          57         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          58         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          59         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          60         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          61         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          62         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          63         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          64         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          65         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          66         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          67         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          68         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          69         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          70         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          71         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          72         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          73         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          74         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          75         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          76         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          77         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          78         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          79         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          80         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          81         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          82         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          83         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          84         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          85         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          86         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          87         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          88         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          89         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          90         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          91         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          92         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          93         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          94         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          95         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          96         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          97         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          98         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          99         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       4          1          100        -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          1          -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          2          -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          3          -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          4          -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          5          -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          6          -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          7          -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          8          -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          9          -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          10         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          11         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          12         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          13         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          14         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          15         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          16         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          17         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          18         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          19         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          20         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          21         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          22         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          23         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          24         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          25         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          26         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          27         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          28         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          29         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          30         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          31         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          32         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          33         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          34         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          35         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          36         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          37         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          38         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          39         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          40         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          41         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          42         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          43         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          44         -2.27373675e-10  0.00000000e+00   0.00000000e+00   -2.27373675e-10 
 1          1          1.00000000       5          1          45         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          46         1.13686838e-10   0.00000000e+00   0.00000000e+00   1.13686838e-10  
 1          1          1.00000000       5          1          47         1.13686838e-10   0.00000000e+00   0.00000000e+00   1.13686838e-10  
 1          1          1.00000000       5          1          48         -1.13686838e-10  0.00000000e+00   0.00000000e+00   -1.13686838e-10 
 1          1          1.00000000       5          1          49         2.27373675e-10   0.00000000e+00   0.00000000e+00   2.27373675e-10  
 1          1          1.00000000       5          1          50         -1.13686838e-10  0.00000000e+00   0.00000000e+00   -1.13686838e-10 
 1          1          1.00000000       5          1          51         -1.13686838e-10  0.00000000e+00   0.00000000e+00   -1.13686838e-10 
 1          1          1.00000000       5          1          52         2.27373675e-10   0.00000000e+00   0.00000000e+00   2.27373675e-10  
 1          1          1.00000000       5          1          53         -2.27373675e-10  0.00000000e+00   0.00000000e+00   -2.27373675e-10 
 1          1          1.00000000       5          1          54         -1.13686838e-10  0.00000000e+00   0.00000000e+00   -1.13686838e-10 
 1          1          1.00000000       5          1          55         2.27373675e-10   0.00000000e+00   0.00000000e+00   2.27373675e-10  
 1          1          1.00000000       5          1          56         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          57         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          58         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          59         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          60         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          61         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          62         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          63         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          64         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          65         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          66         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          67         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          68         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          69         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          70         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          71         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          72         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          73         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          74         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          75         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          76         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          77         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          78         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          79         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          80         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          81         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          82         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          83         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          84         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          85         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          86         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          87         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          88         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          89         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          90         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          91         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          92         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          93         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          94         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          95         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          96         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          97         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          98         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          99         -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       5          1          100        -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          1          -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          2          -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          1.00000000       6          1          3          -0.00000000e+00  0.00000000e+00   0.00000000e+00   0.00000000e+00  
